    Time, Temp_C_H_up,SpCond_mS/cm_H_up, Cond_mS/cm_H_up,  TDS_g/L_H_up,   Sal_ppt_H_up,Turbid_NTU_H_up,  Chl_ug/L_H_up,Experiment,    Date,Sonde,Position,Site
13:01:30,19.56,55.51,49.74,36.08,36.89,3.5,0.8,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:31,19.56,55.5,49.74,36.08,36.89,3.4,0.7,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:32,19.56,55.5,49.73,36.08,36.88,3.4,0.8,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:33,19.56,55.5,49.73,36.08,36.89,3.4,0.9,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:34,19.56,55.5,49.73,36.08,36.88,3.4,1,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:35,19.56,55.51,49.74,36.08,36.89,3.4,0.9,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:36,19.56,55.51,49.74,36.08,36.89,3.4,1,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:37,19.55,55.51,49.73,36.08,36.89,3.4,0.9,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:38,19.55,55.51,49.74,36.08,36.89,3.4,1,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:39,19.55,55.51,49.74,36.08,36.89,3.4,1.2,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:40,19.55,55.51,49.73,36.08,36.89,3.4,1.2,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:41,19.55,55.5,49.72,36.07,36.88,3.4,1,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:42,19.55,55.5,49.72,36.07,36.88,3.3,0.9,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:43,19.55,55.5,49.72,36.07,36.88,3.3,0.9,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:44,19.55,55.5,49.73,36.08,36.89,3.3,1,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:45,19.55,55.51,49.73,36.08,36.89,3.4,0.8,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:46,19.55,55.51,49.73,36.08,36.89,3.4,0.8,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:47,19.55,55.5,49.73,36.08,36.89,3.4,1,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:48,19.55,55.51,49.73,36.08,36.89,3.4,1,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:49,19.56,55.51,49.74,36.08,36.89,3.4,0.9,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:50,19.56,55.51,49.74,36.08,36.89,3.4,0.9,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:51,19.56,55.5,49.73,36.08,36.88,3.4,0.7,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:52,19.56,55.5,49.73,36.08,36.88,3.4,0.7,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:53,19.56,55.5,49.73,36.08,36.88,3.3,0.7,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:54,19.56,55.5,49.73,36.08,36.88,3.4,0.8,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:55,19.56,55.51,49.74,36.08,36.89,3.3,0.8,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:56,19.56,55.51,49.74,36.08,36.89,3.3,0.8,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:57,19.55,55.51,49.74,36.08,36.89,3.3,1,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:58,19.55,55.51,49.74,36.08,36.89,3.3,1,Side-by-side-after,4/17/19,G,Down,Deanza
13:01:59,19.55,55.51,49.74,36.08,36.89,3.3,1.1,Side-by-side-after,4/17/19,G,Down,Deanza
13:02:00,19.56,55.51,49.74,36.08,36.89,3.3,1.1,Side-by-side-after,4/17/19,G,Down,Deanza
13:02:01,19.56,55.5,49.73,36.08,36.89,3.3,0.9,Side-by-side-after,4/17/19,G,Down,Deanza
13:02:02,19.55,55.51,49.73,36.08,36.89,3.2,0.9,Side-by-side-after,4/17/19,G,Down,Deanza
13:02:03,19.55,55.51,49.74,36.08,36.89,3.2,0.8,Side-by-side-after,4/17/19,G,Down,Deanza
13:02:04,19.55,55.52,49.74,36.09,36.89,3.2,0.7,Side-by-side-after,4/17/19,G,Down,Deanza
13:02:05,19.56,55.52,49.75,36.09,36.9,3.2,0.9,Side-by-side-after,4/17/19,G,Down,Deanza
13:02:06,19.56,55.52,49.75,36.09,36.9,3.2,0.8,Side-by-side-after,4/17/19,G,Down,Deanza
13:02:07,19.56,55.53,49.76,36.1,36.91,3.2,0.7,Side-by-side-after,4/17/19,G,Down,Deanza
13:02:08,19.56,55.53,49.76,36.1,36.91,3.2,0.6,Side-by-side-after,4/17/19,G,Down,Deanza
13:02:09,19.56,55.53,49.76,36.09,36.9,3.2,0.5,Side-by-side-after,4/17/19,G,Down,Deanza
